name,longitude,latitude,key,family,genus,species,stateProvince,year,month,day,eventDate,countryCode,county
"Junonia coenia Hübner, 1822",-90.51207,38.53478,1039110934,Nymphalidae,Junonia,Junonia coenia,Missouri,1932,10,9,1932-10-09,US,Saint Louis County
"Junonia coenia Hübner, 1822",-71.95943306369911,41.34995876027265,1039160346,Nymphalidae,Junonia,Junonia coenia,Connecticut,1932,10,8,1932-10-08,US,New London County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039151176,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,8,30,1931-08-30,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039090140,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,12,1931-09-12,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1265022697,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,27,1931-09-27,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039030715,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,18,1931-09-18,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039115209,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,16,1931-09-16,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039125989,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,15,1931-09-15,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039202595,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,20,1931-09-20,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039088719,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,27,1931-09-27,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.217142,38.628263,1039082518,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,27,1931-09-27,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1913730409,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,16,1931-09-16,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039055336,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,27,1931-09-27,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039145674,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,24,1931-09-24,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039053247,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,17,1931-09-17,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1913731169,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,16,1931-09-16,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1913730233,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,16,1931-09-16,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039111473,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,6,1931-09-06,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039202101,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,9,19,1931-09-19,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039105379,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,10,4,1931-10-04,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1265022393,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,10,4,1931-10-04,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039062078,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,10,4,1931-10-04,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039103976,Nymphalidae,Junonia,Junonia coenia,Missouri,1931,10,4,1931-10-04,US,Saint Louis County
"Junonia coenia Hübner, 1822",-87.697554,41.737659,1142272438,Nymphalidae,Junonia,Junonia coenia,Illinois,1930,5,24,1930-05-24,US,Cook
"Junonia coenia Hübner, 1822",-73.712631,40.632048,727594551,Nymphalidae,Junonia,Junonia coenia,New York,1930,10,13,1930-10-13,US,Nassau
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039109721,Nymphalidae,Junonia,Junonia coenia,Missouri,1929,10,4,1929-10-04,US,Saint Louis County
"Junonia coenia Hübner, 1822",-91.16042,38.2081,1039145111,Nymphalidae,Junonia,Junonia coenia,Missouri,1929,10,16,1929-10-16,US,Crawford County
"Junonia coenia Hübner, 1822",-91.16042,38.2081,1913730618,Nymphalidae,Junonia,Junonia coenia,Missouri,1929,10,16,1929-10-16,US,Crawford County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039141746,Nymphalidae,Junonia,Junonia coenia,Missouri,1927,9,10,1927-09-10,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039031973,Nymphalidae,Junonia,Junonia coenia,Missouri,1926,8,20,1926-08-20,US,Saint Louis County
"Junonia coenia Hübner, 1822",-90.197914,38.628151,1039071677,Nymphalidae,Junonia,Junonia coenia,Missouri,1925,9,NA,1925-09-01,US,Saint Louis County
"Junonia coenia Hübner, 1822",-82.045708,26.930639,1039026701,Nymphalidae,Junonia,Junonia coenia,Florida,1922,4,21,1922-04-21,US,Charlotte County
"Junonia coenia Hübner, 1822",-75.084171,38.337213,1039096567,Nymphalidae,Junonia,Junonia coenia,Maryland,1920,7,29,1920-07-29,US,Worcester County
"Junonia coenia Hübner, 1822",-83.319824,28.710645,727594548,Nymphalidae,Junonia,Junonia coenia,Florida,1919,2,1,1919-02-01,US,NA
"Junonia coenia Hübner, 1822",-83.319824,28.710645,727594549,Nymphalidae,Junonia,Junonia coenia,Florida,1919,2,1,1919-02-01,US,NA
"Junonia coenia Hübner, 1822",-83.944809,35.982983,1039060323,Nymphalidae,Junonia,Junonia coenia,Tennessee,1919,12,5,1919-12-05,US,Knox County
"Junonia coenia Hübner, 1822",-120.961063,40.014889,1039178260,Nymphalidae,Junonia,Junonia coenia,California,1918,7,18,1918-07-18,US,Plumas County
"Junonia coenia Hübner, 1822",-78.63882,35.7801,1039134998,Nymphalidae,Junonia,Junonia coenia,North Carolina,1913,8,24,1913-08-24,US,Wake County
"Junonia coenia Hübner, 1822",-79.39225,35.17405,1039204315,Nymphalidae,Junonia,Junonia coenia,North Carolina,1911,7,28,1911-07-28,US,NA
"Junonia coenia Hübner, 1822",-78.63882,35.7801,1039168702,Nymphalidae,Junonia,Junonia coenia,North Carolina,1910,8,9,1910-08-09,US,Wake County
"Junonia coenia Hübner, 1822",-73.65623,43.48201,1123834859,Nymphalidae,Junonia,Junonia coenia,New York,1898,NA,NA,1898-01-01,US,Nassau County
"Junonia coenia Hübner, 1822",-73.65623,43.48201,1123834510,Nymphalidae,Junonia,Junonia coenia,New York,1898,NA,NA,1898-01-01,US,Nassau County
"Junonia coenia Hübner, 1822",-75.084171,38.337213,1039161050,Nymphalidae,Junonia,Junonia coenia,Maryland,1897,7,15,1897-07-15,US,Worcester County
"Junonia coenia Hübner, 1822",-118.119003,34.159206,1123834853,Nymphalidae,Junonia,Junonia coenia,California,1897,NA,NA,1897-01-01,US,Los Angeles County
"Junonia coenia Hübner, 1822",-118.119003,34.159206,1123834157,Nymphalidae,Junonia,Junonia coenia,California,1897,NA,NA,1897-01-01,US,Los Angeles County
"Junonia coenia Hübner, 1822",-118.119003,34.159206,1123834901,Nymphalidae,Junonia,Junonia coenia,California,1897,NA,NA,1897-01-01,US,Los Angeles County
"Junonia coenia Hübner, 1822",-118.119003,34.159206,1123834282,Nymphalidae,Junonia,Junonia coenia,California,1897,NA,NA,1897-01-01,US,Los Angeles County
"Junonia coenia Hübner, 1822",-118.119003,34.159206,1123834833,Nymphalidae,Junonia,Junonia coenia,California,1897,NA,NA,1897-01-01,US,Los Angeles County
"Junonia coenia Hübner, 1822",-118.119003,34.159206,1123834714,Nymphalidae,Junonia,Junonia coenia,California,1897,NA,NA,1897-01-01,US,Los Angeles County
"Junonia coenia Hübner, 1822",-79.69965360337883,34.89008990451443,1039169156,Nymphalidae,Junonia,Junonia coenia,North Carolina,1892,8,NA,1892-08-01,US,Richmond County
"Junonia coenia Hübner, 1822",-77.9447,34.2257,1039130825,Nymphalidae,Junonia,Junonia coenia,North Carolina,1889,NA,NA,1889-01-01,US,New Hanover County
Junonia coenia coenia,-73.902924,40.637463,1436114725,Nymphalidae,Junonia,Junonia coenia,New York,1887,10,16,1887-10-16,US,Brooklyn
Junonia coenia coenia,-83.385742,28.633532,1436114732,Nymphalidae,Junonia,Junonia coenia,Florida,1880,1,1,1880-01-01,US,NA
Junonia coenia coenia,-71.030814,42.259287,1252621872,Nymphalidae,Junonia,Junonia coenia,Massachusetts,1878,9,1,1878-09-01,US,Norfolk
Junonia coenia coenia,-71.186674,42.11548,1264846618,Nymphalidae,Junonia,Junonia coenia,Massachusetts,1877,7,25,1877-07-25,US,Norfolk
"Junonia coenia Hübner, 1822",-119.803967,37.106427,727598149,Nymphalidae,Junonia,Junonia coenia,California,1700,1,1,1700-01-01,US,NA
Junonia coenia coenia,-90.578748,41.509477,1438640453,Nymphalidae,Junonia,Junonia coenia,Illinois,1700,1,1,1700-01-01,US,Rock Island
Junonia coenia coenia,-120.124023,36.89791,1563124743,Nymphalidae,Junonia,Junonia coenia,California,1700,1,1,1700-01-01,US,NA
Junonia coenia coenia,-83.495605,32.751075,1436114727,Nymphalidae,Junonia,Junonia coenia,Georgia,1700,1,1,1700-01-01,US,NA
"Junonia coenia Hübner, 1822",-83.385742,28.633532,1436114739,Nymphalidae,Junonia,Junonia coenia,Florida,1700,1,1,1700-01-01,US,NA
"Junonia coenia Hübner, 1822",-83.319824,28.710645,727594476,Nymphalidae,Junonia,Junonia coenia,Florida,1700,1,1,1700-01-01,US,NA
"Junonia coenia Hübner, 1822",-76.98914,38.95928,1039168558,Nymphalidae,Junonia,Junonia coenia,Maryland,NA,NA,NA,NA,US,Prince Georges County
"Junonia coenia Hübner, 1822",-76.03689,39.42234,1039204502,Nymphalidae,Junonia,Junonia coenia,Maryland,NA,NA,NA,NA,US,Cecil County
"Junonia coenia Hübner, 1822",-73.85791,40.68927,1039035576,Nymphalidae,Junonia,Junonia coenia,New York,NA,NA,NA,NA,US,Queens County
"Junonia coenia Hübner, 1822",-80.606689,25.37505,1039066272,Nymphalidae,Junonia,Junonia coenia,Florida,NA,NA,NA,NA,US,Miami-Dade County
"Junonia coenia Hübner, 1822",-122.652167,37.987202,1039102030,Nymphalidae,Junonia,Junonia coenia,California,NA,NA,NA,NA,US,Marin County
"Junonia coenia Hübner, 1822",-75.09974,39.24739,1265937266,Nymphalidae,Junonia,Junonia coenia,New Jersey,NA,NA,NA,NA,US,Cumberland County
"Junonia coenia Hübner, 1822",-84.832455,32.079044,1142272404,Nymphalidae,Junonia,Junonia coenia,Georgia,NA,NA,NA,NA,US,Stewart
"Junonia coenia Hübner, 1822",-84.492836,39.134262,1039168515,Nymphalidae,Junonia,Junonia coenia,Ohio,NA,NA,NA,NA,US,Hamilton County
"Junonia coenia Hübner, 1822",-98.19,26.168,1039122688,Nymphalidae,Junonia,Junonia coenia,Texas,NA,NA,NA,NA,US,Hidalgo County
"Junonia coenia Hübner, 1822",-80.92733,32.58879,1039090836,Nymphalidae,Junonia,Junonia coenia,South Carolina,NA,NA,NA,NA,US,Jasper County
"Junonia coenia Hübner, 1822",-75.948107,39.56242,1039123605,Nymphalidae,Junonia,Junonia coenia,Maryland,NA,NA,NA,NA,US,Cecil County
"Junonia coenia Hübner, 1822",-80.606689,25.37505,1039079497,Nymphalidae,Junonia,Junonia coenia,Florida,NA,NA,NA,NA,US,Miami-Dade County
"Junonia coenia Hübner, 1822",-97.448633,25.993808,1039060395,Nymphalidae,Junonia,Junonia coenia,Texas,NA,NA,NA,NA,US,Cameron County
"Junonia coenia Hübner, 1822",-80.606689,25.37505,1039132297,Nymphalidae,Junonia,Junonia coenia,Florida,NA,NA,NA,NA,US,Miami-Dade County
"Junonia coenia Hübner, 1822",-85.839363,37.3437,1142272425,Nymphalidae,Junonia,Junonia coenia,Kentucky,NA,NA,NA,NA,US,NA
"Junonia coenia Hübner, 1822",-97.938,33.897,1039188715,Nymphalidae,Junonia,Junonia coenia,Oklahoma,NA,NA,NA,NA,US,Jefferson County
"Junonia coenia Hübner, 1822",-80.606689,25.37505,1039102986,Nymphalidae,Junonia,Junonia coenia,Florida,NA,NA,NA,NA,US,Miami-Dade County
"Junonia coenia Hübner, 1822",-71.95943306369911,41.34995876027265,1039026226,Nymphalidae,Junonia,Junonia coenia,Connecticut,NA,NA,NA,NA,US,New London County
"Junonia coenia Hübner, 1822",-75.948107,39.56242,1039045012,Nymphalidae,Junonia,Junonia coenia,Maryland,NA,NA,NA,NA,US,Cecil County
"Junonia coenia Hübner, 1822",-98.707542,34.71677,1039132404,Nymphalidae,Junonia,Junonia coenia,Oklahoma,NA,NA,NA,NA,US,Comanche County
"Junonia coenia Hübner, 1822",-117.721252,34.111805,1039112884,Nymphalidae,Junonia,Junonia coenia,California,NA,NA,NA,NA,US,Los Angeles County
"Junonia coenia Hübner, 1822",-82.5826,27.76498,1039120484,Nymphalidae,Junonia,Junonia coenia,Florida,NA,NA,NA,NA,US,NA
"Junonia coenia Hübner, 1822",-82.2475,33.3471,1039040040,Nymphalidae,Junonia,Junonia coenia,Georgia,NA,NA,NA,NA,US,Richmond County
"Junonia coenia Hübner, 1822",-82.57319,31.10382,1039122780,Nymphalidae,Junonia,Junonia coenia,Georgia,NA,NA,NA,NA,US,Ware County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1913221251,Papilionidae,Parnassius,Parnassius clodius,California,2016,6,5,2016-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1262925990,Papilionidae,Parnassius,Parnassius clodius,California,2014,6,5,2014-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1262926010,Papilionidae,Parnassius,Parnassius clodius,California,2014,6,5,2014-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1262925994,Papilionidae,Parnassius,Parnassius clodius,California,2014,6,5,2014-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1262926006,Papilionidae,Parnassius,Parnassius clodius,California,2014,6,5,2014-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1262925988,Papilionidae,Parnassius,Parnassius clodius,California,2014,6,5,2014-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1262926016,Papilionidae,Parnassius,Parnassius clodius,California,2014,6,5,2014-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1262926013,Papilionidae,Parnassius,Parnassius clodius,California,2014,6,5,2014-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1262925975,Papilionidae,Parnassius,Parnassius clodius,California,2014,6,5,2014-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.83,39.72,1262925978,Papilionidae,Parnassius,Parnassius clodius,California,2014,6,5,2014-06-05,US,Mendocino County
"Parnassius clodius Ménétriès, 1855",-122.49196,40.59932,1039181060,Papilionidae,Parnassius,Parnassius clodius,California,2013,7,20,2013-07-20,US,Siskiyou County
"Parnassius clodius Ménétriès, 1855",-119.17,37.92,1262926005,Papilionidae,Parnassius,Parnassius clodius,California,2013,7,9,2013-07-09,US,Mono County
"Parnassius clodius Ménétriès, 1855",-119.98435,38.50047,1039129109,Papilionidae,Parnassius,Parnassius clodius,California,2013,7,14,2013-07-14,US,Alpine County
"Parnassius clodius Ménétriès, 1855",-119.811846,38.544353,1262926023,Papilionidae,Parnassius,Parnassius clodius,California,2013,7,14,2013-07-14,US,Alpine County
"Parnassius clodius Ménétriès, 1855",-119.811846,38.544353,1262926011,Papilionidae,Parnassius,Parnassius clodius,California,2013,7,14,2013-07-14,US,Alpine County
"Parnassius clodius altaurus Dyar, 1903",-117.152,48.541,1848296835,Papilionidae,Parnassius,Parnassius clodius,Washington,2012,7,18,2012-07-18,US,Pend Oreille
"Parnassius clodius altaurus Dyar, 1903",-118.647,48.994,1848296542,Papilionidae,Parnassius,Parnassius clodius,Washington,2011,8,1,2011-08-01,US,Ferry
"Parnassius clodius altaurus Dyar, 1903",-118.647,48.994,1848296502,Papilionidae,Parnassius,Parnassius clodius,Washington,2011,8,1,2011-08-01,US,Ferry
"Parnassius clodius menetriesii Hy.Edwards, 1877",-111.623,42.139,1848296822,Papilionidae,Parnassius,Parnassius clodius,Idaho,2010,7,20,2010-07-20,US,Franklin
"Parnassius clodius altaurus Dyar, 1903",-118.016,48.943,1848296576,Papilionidae,Parnassius,Parnassius clodius,Washington,2010,7,9,2010-07-09,US,Stevens
"Parnassius clodius baldur W.H.Edwards, 1877",-119.275,37.974,1848283395,Papilionidae,Parnassius,Parnassius clodius,California,2009,7,13,2009-07-13,US,Mono
"Parnassius clodius claudianus Stichel, 1907",-123.54,44.505,1848296147,Papilionidae,Parnassius,Parnassius clodius,Oregon,2006,6,24,2006-06-24,US,Benton
"Parnassius clodius claudianus Stichel, 1907",-123.54,44.505,1848294175,Papilionidae,Parnassius,Parnassius clodius,Oregon,2006,6,24,2006-06-24,US,Benton
"Parnassius clodius claudianus Stichel, 1907",-123.54,44.505,1848294198,Papilionidae,Parnassius,Parnassius clodius,Oregon,2006,6,24,2006-06-24,US,Benton
"Parnassius clodius claudianus Stichel, 1907",-123.54,44.505,1848293854,Papilionidae,Parnassius,Parnassius clodius,Oregon,2006,6,24,2006-06-24,US,Benton
"Parnassius clodius claudianus Stichel, 1907",-123.54,44.505,1848296244,Papilionidae,Parnassius,Parnassius clodius,Oregon,2006,6,24,2006-06-24,US,Benton
"Parnassius clodius Ménétriès, 1855",-119.23623,49.15223,1146132485,Papilionidae,Parnassius,Parnassius clodius,British Columbia,2005,7,19,2005-07-19,CA,NA
"Parnassius clodius Ménétriès, 1855",-119.23623,49.15223,1146132608,Papilionidae,Parnassius,Parnassius clodius,British Columbia,2005,7,19,2005-07-19,CA,NA
"Parnassius clodius altaurus Dyar, 1903",-117.3,49.967,1848297033,Papilionidae,Parnassius,Parnassius clodius,British Columbia,2005,8,2,2005-08-02,CA,Central Kootenay
"Parnassius clodius Ménétriès, 1855",-122.16325,47.43632,1039033797,Papilionidae,Parnassius,Parnassius clodius,Washington,2001,7,27,2001-07-27,US,Whatcom County
"Parnassius clodius Ménétriès, 1855",-119.91861,49.39333,1039033599,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1999,7,26,1999-07-26,CA,NA
"Parnassius clodius Ménétriès, 1855",-119.91861,49.39333,1039172703,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1999,7,26,1999-07-26,CA,NA
"Parnassius clodius Ménétriès, 1855",-119.91861,49.39333,1039040500,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1999,7,26,1999-07-26,CA,NA
"Parnassius clodius claudianus Stichel, 1907",-123.55,44.504,1848283374,Papilionidae,Parnassius,Parnassius clodius,Oregon,1997,7,19,1997-07-19,US,Benton
"Parnassius clodius claudianus Stichel, 1907",-123.55,44.504,1848283407,Papilionidae,Parnassius,Parnassius clodius,Oregon,1997,7,19,1997-07-19,US,Benton
"Parnassius clodius claudianus Stichel, 1907",-123.55,44.504,1848281561,Papilionidae,Parnassius,Parnassius clodius,Oregon,1997,8,22,1997-08-22,US,Benton
"Parnassius clodius claudianus Stichel, 1907",-123.55,44.504,1848290128,Papilionidae,Parnassius,Parnassius clodius,Oregon,1997,9,23,1997-09-23,US,Benton
"Parnassius clodius Ménétriès, 1855",-117.61956,44.4807,1039076680,Papilionidae,Parnassius,Parnassius clodius,Oregon,1996,7,22,1996-07-22,US,Baker County
"Parnassius clodius claudianus Stichel, 1907",-123.607,48.578,1848296387,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,6,26,1995-06-26,CA,Cowichan Valley
"Parnassius clodius claudianus Stichel, 1907",-123.607,48.578,1848294192,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,6,26,1995-06-26,CA,Cowichan Valley
"Parnassius clodius claudianus Stichel, 1907",-124.6,49.233,1848297007,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,7,26,1995-07-26,CA,Nanaimo
"Parnassius clodius claudianus Stichel, 1907",-124.6,49.233,1848296486,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,7,26,1995-07-26,CA,Nanaimo
"Parnassius clodius claudianus Stichel, 1907",-123.833,48.883,1848294199,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,7,16,1995-07-16,CA,NA
"Parnassius clodius claudianus Stichel, 1907",-124.6,49.233,1848297002,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,7,26,1995-07-26,CA,Nanaimo
"Parnassius clodius claudianus Stichel, 1907",-124.6,49.233,1848296414,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,8,3,1995-08-03,CA,Nanaimo
"Parnassius clodius claudianus Stichel, 1907",-124.6,49.233,1848294168,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,8,3,1995-08-03,CA,Nanaimo
"Parnassius clodius claudianus Stichel, 1907",-125.216,49.65,1848296433,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,8,4,1995-08-04,CA,NA
"Parnassius clodius claudianus Stichel, 1907",-124.6,49.233,1848294143,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,8,3,1995-08-03,CA,Nanaimo
"Parnassius clodius claudianus Stichel, 1907",-124.6,49.233,1848296393,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,8,3,1995-08-03,CA,Nanaimo
"Parnassius clodius claudianus Stichel, 1907",-124.6,49.233,1848296519,Papilionidae,Parnassius,Parnassius clodius,British Columbia,1995,8,3,1995-08-03,CA,Nanaimo
